着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
5,8,16,ラッキーコイン,牡3,56,松岡正海,1:57.0,1.3/4,**,,,,,3-4-3-2,40.8,23.5,9,480(+20),,,,[東]竹内正洋,吉田千津,55.0,202306010403
6,6,12,カミノモラド,牡3,56,丹内祐次,1:57.4,2.1/2,**,,,,,7-7-6-7,40.8,43.4,12,538(+10),,,,[東]矢野英一,Ｇリビエール・レーシング,,202306010403
7,2,4,ショウナンガロ,牡3,56,内田博幸,1:57.4,ハナ,**,,,,,10-9-11-12,40.6,10.8,4,496(0),,,,[東]武市康男,国本哲秀,,202306010403
8,7,13,キョウエイルーマー,牡3,54,原優介,1:57.4,クビ,**,,,,,9-9-6-7,40.8,16.4,6,462(0),,,,[東]萱野浩二,田中晴夫,,202306010403
9,8,15,ハクシンジャベリン,牡3,54,山田敬士,1:57.6,3/4,**,,,,,12-13-11-12,40.8,367.1,16,470(-6),,,,[東]松山将樹,新井原博,,202306010403
10,4,7,イデアユウシン,牡3,56,菅原明良,1:58.7,7,**,,,,,6-6-6-7,42.1,16.0,5,540(+4),,,,[東]本間忍,益田修一,,202306010403
11,1,1,ベンハー,牡3,56,西村淳也,1:59.0,1.1/2,**,,,,,3-3-4-4,42.7,42.7,11,510(+4),,,,[東]高木登,小菅定雄,,202306010403
12,6,11,セブンメイクハピー,牡3,56,バシュロ,1:59.2,1.1/4,**,,,,,10-11-10-12,42.5,6.8,3,464(-4),,,,[東]奥村武,前迫義幸,,202306010403
13,4,8,サラサビーザベスト,牡3,56,横山武史,1:59.2,クビ,**,,,,,2-2-2-2,43.1,5.2,2,474(-2),,,,[東]村田一誠,横井良明,,202306010403
14,3,5,ロマンスハイウェイ,牡3,55,永野猛蔵,1:59.5,1.1/2,**,,,,,15-15-11-16,42.7,179.3,14,484(0),,,,[東]伊藤圭三,星野隆男,,202306010403
15,5,10,マーゴットバモス,牡3,56,菊沢一樹,1:59.7,1.1/2,**,,,,,7-8-11-12,42.9,178.1,13,502(+4),,,,[東]伊坂重信,前田良平,,202306010403
16,3,6,マローディープ,セ3,56,北村宏司,2:00.2,3,**,,,,,3-4-4-6,43.9,17.9,7,500(-6),,,,[東]木村哲也,シルクレーシング,,202306010403
1,2,3,クリニクラウン,牝3,52,原優介,1:13.8,,**,,,,,12-9,37.0,6.9,4,476(0),,,,[東]小手川準,新木鈴子,620.0,202306010404
2,6,11,ハクサンブリエ,牝3,54,田辺裕信,1:13.8,クビ,**,,,,,6-6,38.7,5.6,2,460(0),,,,[東]菊川正達,河崎五市,250.0,202306010404
3,7,14,ゴールデンレディー,牝3,52,藤田菜七,1:14.1,1.1/2,**,,,,,10-9,37.6,24.4,10,396(0),,,,[東]鈴木伸尋,山本茂,160.0,202306010404
4,8,15,スピリチュアル,牝3,54,武藤雅,1:14.1,クビ,**,,,,,4-3,39.4,7.2,5,450(0),,,,[東]武藤善則,佐々木雄二,93.0,202306010404
5,4,8,マキバシラ,牝3,54,大野拓弥,1:14.3,1.1/2,**,,,,,15-14,36.7,45.6,11,448(0),,,,[東]浅野洋一,植村仁,62.0,202306010404
6,5,9,バスケットカウント,牝3,54,的場勇人,1:14.4,クビ,**,,,,,9-9,38.4,47.6,12,454(0),,,,[東]的場均,長谷川守正,,202306010404
7,1,2,キタノトパーズ,牝3,52,山田敬士,1:14.4,ハナ,**,,,,,4-4,39.7,19.0,9,440(0),,,,[東]松永康利,北所直人,,202306010404
8,6,12,フウライジンモン,牝3,54,井上敏樹,1:14.5,3/4,**,,,,,8-8,38.8,76.0,15,488(0),,,,[東]伊坂重信,大久保幸夫,,202306010404
9,3,5,サツキグレイ,牝3,52,小林凌大,1:14.6,1/2,**,,,,,11-9,37.9,125.2,16,414(0),,,,[東]土田稔,小野博郷,,202306010404
10,2,4,フラットコール,牝3,54,丸山元気,1:14.7,1/2,**,,,,,1-1,40.3,4.6,1,414(0),,,,[東]宮田敬介,Ｇ１レーシング,,202306010404
11,3,6,アルマケルブ,牝3,54,鮫島克駿,1:14.8,1/2,**,,,,,6-6,39.7,18.4,8,448(0),,,,[西]川村禎彦,コウトミックレーシング,,202306010404
12,4,7,アルマセラフ,牝3,54,吉田豊,1:14.9,アタマ,**,,,,,12-13,38.0,9.0,6,506(0),,,,[東]中舘英二,コウトミックレーシング,,202306010404
13,1,1,フクノデイジー,牝3,54,菊沢一樹,1:15.5,3.1/2,**,,,,,14-15,38.2,48.2,13,440(0),,,,[東]村田一誠,福島祐子,,202306010404
14,7,13,ミトノクリール,牝3,54,木幡巧也,1:16.0,3,**,,,,,2-2,41.5,6.4,3,432(0),,,,[東]牧光二,ロイヤルパーク,,202306010404
15,5,10,ラヴィングメモリー,牝3,52,小林脩斗,1:16.7,4,**,,,,,16-16,38.4,14.7,7,468(0),,,,[東]中舘英二,ノルマンディーサラブレッドレーシング,,202306010404
16,8,16,アイアンランラン,牝3,54,岩部純二,1:16.7,ハナ,**,,,,,3-4,42.1,75.4,14,434(0),,,,[東]南田美知,池上一馬,,202306010404
1,1,2,エッセレンチ,牝3,54,杉原誠人,1:34.9,,**,,,,,2-2-2,35.5,10.3,6,422(+4),,,,[東]蛯名正義,三嶋牧場,550.0,202306010405
2,1,1,アフターグロウ,牝3,54,横山武史,1:35.1,1.1/4,**,,,,,2-5-3,35.5,9.5,5,444(+10),,,,[東]宗像義忠,サラブレッドクラブ・ラフィアン,220.0,202306010405
3,2,3,リトルウインディー,牝3,54,三浦皇成,1:35.2,1/2,**,,,,,1-1-1,36.0,4.3,1,482(0),,,,[東]稲垣幸雄,宮田守,140.0,202306010405
4,7,13,オーヴァルブルーム,牝3,54,Ｍ．デム,1:35.4,1.1/2,**,,,,,15-14-4,34.6,5.1,2,434(+2),,,,[東]斎藤誠,ＤＭＭドリームクラブ,83.0,202306010405
5,7,14,シロノクミキョク,牝3,54,津村明秀,1:35.7,1.3/4,**,,,,,9-8-4,35.8,12.3,8,446(+8),,,,[東]鈴木伸尋,ビッグレッドファーム,55.0,202306010405
6,8,15,トロピカルライト,牝3,54,丸田恭介,1:35.8,クビ,**,,,,,9-11-9,35.7,23.2,10,464(0),,,,[東]宗像義忠,高橋文男,,202306010405
7,2,4,ダッチアイリス,牝3,54,石川裕紀,1:35.8,クビ,**,,,,,7-8-7,35.9,35.0,12,432(-2),,,,[東]相沢郁,杵臼牧場,,202306010405
8,3,5,イゾレエオリア,牝3,54,菅原明良,1:36.0,1.1/4,**,,,,,11-8-11,36.0,11.8,7,458(+2),,,,[東]伊藤大士,吉田照哉,,202306010405
9,4,8,アルセリア,牝3,54,丸山元気,1:36.2,1.1/4,**,,,,,7-7-7,36.4,18.6,9,432(-8),,,,[東]和田雄二,栗坂崇,,202306010405
10,6,12,コスモアメジスト,牝3,54,丹内祐次,1:36.7,3,**,,,,,5-2-4,37.2,30.5,11,416(0),,,,[東]加藤士津,ビッグレッドファーム,,202306010405
11,4,7,アウグーリ,牝3,54,戸崎圭太,1:36.7,クビ,**,,,,,13-13-13,36.2,7.4,4,404(0),,,,[東]手塚貴久,吉田勝己,,202306010405
12,3,6,ラウロスカイ,牝3,53,永野猛蔵,1:37.2,3,**,,,,,5-5-11,37.5,7.0,3,456(+16),,,,[東]黒岩陽一,迎徹,,202306010405
13,8,16,ルビータイプ,牝3,54,柴田大知,1:37.6,2.1/2,**,,,,,11-12-13,37.3,211.0,14,444(+4),,,,[東]萱野浩二,ビッグレッドファーム,,202306010405
14,5,9,ハクシンレガロ,牝3,54,西村淳也,1:37.8,1.1/4,**,,,,,13-15-15,35.5,211.5,15,448(-10),,,,[東]加藤士津,新井原博,,202306010405
15,5,10,イーブンナンバー,牝3,52,原優介,1:38.3,3,**,,,,,16-15-15,35.9,107.5,13,470(0),,,,[東]萩原清,池谷誠一,,202306010405
16,6,11,カシノクック,牝3,53,秋山稔樹,1:40.8,大,**,,,,,4-2-9,41.4,298.5,16,436(+20),,,,[東]蛯名利弘,柏木務,,202306010405
1,8,10,カムランベイ,牡3,56,田辺裕信,1:56.0,,**,,,,,3-3-3-2,39.1,2.1,1,512(0),,,,[東]岩戸孝樹,ゴドルフィン,620.0,202306010406
2,3,3,ヒューゴ,牡3,56,バシュロ,1:56.1,クビ,**,,,,,2-2-2-1,39.3,6.0,3,468(0),,,,[東]加藤征弘,林正道,250.0,202306010406
3,8,11,デルマヨリキリ,牡3,56,吉田豊,1:56.8,4,**,,,,,5-5-4-4,39.7,44.3,10,464(0),,,,[東]田島俊明,浅沼廣幸,160.0,202306010406
4,6,6,エイガウマザンマイ,牡3,54,横山琉人,1:58.4,10,**,,,,,8-7-4-4,41.2,39.2,8,484(0),,,,[東]青木孝文,鈴木慈雄,93.0,202306010406
5,1,1,バトルエンジェル,牝3,54,松岡正海,1:58.7,2,**,,,,,10-10-10-9,39.8,19.2,7,496(0),,,,[東]戸田博文,安原浩司,62.0,202306010406
6,6,7,イサチルアルマーレ,牡3,56,木幡初也,1:58.8,クビ,**,,,,,7-7-7-7,40.9,85.6,11,482(0),,,,[東]竹内正洋,小坂功,,202306010406
7,7,9,クラウンブラヴォー,牡3,56,木幡巧也,1:59.0,1.1/4,**,,,,,6-5-4-4,41.9,12.0,5,498(0),,,,[東]牧光二,クラウン,,202306010406
8,2,2,ヒラボクアルセウス,牡3,56,松山弘平,1:59.4,2.1/2,**,,,,,1-1-1-2,42.6,12.9,6,512(0),,,,[東]大竹正博,平田牧場,,202306010406
9,4,4,フェローチェ,牡3,56,岩田望来,1:59.5,クビ,**,,,,,3-3-8-9,41.4,5.1,2,516(0),,,,[西]寺島良,ラ・メール,,202306010406
10,7,8,テイエムジンハク,牡3,56,菊沢一樹,2:00.1,3.1/2,**,,,,,9-9-9-7,41.8,43.3,9,528(0),,,,[東]石栗龍彦,竹園正繼,,202306010406
11,5,5,ヴィクトリーロード,牡3,56,菅原明良,2:06.3,大,**,,,,,11-11-11-11,41.2,8.0,4,470(0),,,,[東]高木登,山田弘,,202306010406
1,3,5,デルマタモン,牡5,58,北村宏司,1:54.6,,**,,,,,9-9-6-4,38.8,24.9,7,514(+10),,,,[東]勢司和浩,浅沼廣幸,800.0,202306010407
2,5,10,ネイチャーセラピー,牡4,57,バシュロ,1:54.7,1/2,**,,,,,5-5-4-3,39.2,21.4,6,532(+2),,,,[東]田村康仁,吉田和美,320.0,202306010407
3,3,6,ロイヤルダンス,牡5,58,丹内祐次,1:54.9,3/4,**,,,,,1-1-1-1,39.8,3.1,1,504(0),,,,[東]清水英克,大脇佑樹,200.0,202306010407
4,1,2,カフェカルマ,牡4,56,永野猛蔵,1:55.0,3/4,**,,,,,7-8-7-7,39.0,8.6,5,526(+16),,,,[東]古賀慎明,西川光一,120.0,202306010407
5,8,15,ペイシャジュン,牡5,58,菅原明良,1:55.0,アタマ,**,,,,,9-9-13-10,38.4,4.8,3,520(+4),,,,[東]高橋裕,北所直人,80.0,202306010407
6,4,7,ベストフィーリング,牡4,57,ルメール,1:55.1,1/2,**,,,,,2-2-2-2,39.9,3.7,2,502(-4),,,,[東]手塚貴久,馬場幸夫,,202306010407
7,6,12,サプライズビュー,牡5,58,田辺裕信,1:55.2,1/2,**,,,,,14-14-13-14,38.6,7.3,4,510(0),,,,[東]栗田徹,ＣＨＥＶＡＬＡＴＴＡＣＨＥ,,202306010407
8,1,1,ヴォーグマチネ,牡5,58,原田和真,1:55.6,2,**,,,,,9-9-9-7,39.4,102.6,12,498(0),,,,[東]堀内岳志,志村幸彦,,202306010407
9,8,16,セザンテイオー,牡5,58,吉田豊,1:55.9,1.3/4,**,,,,,13-12-13-10,39.4,119.2,14,512(+2),,,,[東]浅野洋一,瀬山孝一,,202306010407
10,7,13,キボウノホシ,牡4,57,内田博幸,1:56.1,1.1/4,**,,,,,12-12-10-12,39.7,32.9,8,492(+8),,,,[東]奥平雅士,堀紘一,,202306010407
11,7,14,サンマルソムニア,牝4,54,秋山稔樹,1:56.5,2.1/2,**,,,,,14-14-10-12,40.1,70.1,10,452(+12),,,,[東]佐藤吉勝,相馬勇,,202306010407
12,5,9,シンボリックレルム,牝4,55,武藤雅,1:56.7,1.1/4,**,,,,,3-3-3-6,41.4,137.4,15,494(+6),,,,[東]水野貴広,吉田千津,,202306010407
13,2,3,サクラロワ,牡5,58,横山和生,1:56.7,ハナ,**,,,,,16-16-16-15,39.7,77.9,11,552(+20),,,,[東]堀宣行,さくらコマース,,202306010407
14,2,4,タイガ,牡6,55,佐々木大,1:56.9,3/4,**,,,,,3-3-4-4,41.5,56.4,9,482(-14),,,,[東]堀内岳志,三度屋,,202306010407
15,4,8,セルヴァン,牡5,58,西村淳也,1:57.4,3.1/2,**,,,,,7-6-7-9,41.4,104.8,13,474(+10),,,,[東]大竹正博,社台レースホース,,202306010407
16,6,11,チョコレートミルク,牡4,55,小林脩斗,2:00.7,大,**,,,,,6-6-10-16,44.3,265.0,16,470(+4),,,,[東]粕谷昌央,村田滋,,202306010407
1,4,6,キタノブレイド,牡4,58,菅原明良,1:11.4,,**,,,,,12-10,36.1,5.9,4,460(-2),,,,[東]萱野浩二,北所直人,"1,140.0",202306010408
2,1,1,ニルカンタテソーロ,牡6,56,原優介,1:11.5,1/2,**,,,,,5-5,37.0,6.8,5,448(-2),,,,[東]小手川準,了徳寺健二ホールディングス,460.0,202306010408
3,2,3,ネイチャーカレン,牡6,58,野中悠太,1:11.5,クビ,**,,,,,10-9,36.4,28.9,9,470(0),,,,[東]根本康広,サザンホールディング,290.0,202306010408
4,8,15,ロードミッドナイト,牡5,58,バシュロ,1:11.8,1.1/2,**,,,,,2-2,37.9,8.6,6,534(+14),,,,[東]田中博康,ロードホースクラブ,170.0,202306010408
5,3,4,ジェットマックス,牡6,58,松山弘平,1:12.0,1.1/4,**,,,,,7-7,37.3,21.8,8,530(0),,,,[西]森秀行,大野照旺,114.0,202306010408
6,2,2,ブーケオブアイリス,セ5,58,木幡巧也,1:12.0,クビ,**,,,,,8-7,37.0,74.5,12,496(-4),,,,[東]杉浦宏昭,小林善一,,202306010408
7,3,5,アップリバー,牝5,56,津村明秀,1:12.2,1.1/4,**,,,,,2-4,38.2,29.2,10,498(+2),,,,[東]牧光二,平田修,,202306010408
8,7,12,タヤスゴールド,牡4,58,江田照男,1:12.3,1/2,**,,,,,1-1,38.6,4.5,1,514(+2),,,,[東]岩戸孝樹,横瀬兼二,,202306010408
9,6,10,トップヴィヴィット,牡5,58,宮崎北斗,1:12.4,1/2,**,,,,,2-2,38.5,5.7,3,540(+2),,,,[東]中川公成,紅露純,,202306010408
10,6,11,ネオトゥルー,牡6,56,横山琉人,1:12.9,3,**,,,,,12-12,37.5,170.8,14,490(-8),,,,[東]鈴木伸尋,西田俊二,,202306010408
11,5,8,オンワードセルフ,牡7,57,永野猛蔵,1:12.9,ハナ,**,,,,,15-14,36.7,236.3,15,494(+10),,,,[西]村山明,樫山章子,,202306010408
12,5,9,アウトパフォーム,牡4,58,戸崎圭太,1:12.9,アタマ,**,,,,,10-10,37.8,5.0,2,452(0),,,,[東]栗田徹,ゴドルフィン,,202306010408
13,7,13,クリノイコライザー,セ6,58,松岡正海,1:13.0,1/2,**,,,,,5-5,38.5,56.4,11,456(-4),,,,[西]中尾秀正,栗本博晴,,202306010408
14,4,7,グランドストローク,牡6,58,武藤雅,1:13.3,1.1/2,**,,,,,14-14,37.5,140.8,13,498(+12),,,,[東]水野貴広,コスモヴューファーム,,202306010408
15,8,14,プランセスカグヤ,牝4,54,小林脩斗,1:14.1,5,**,,,,,8-12,39.2,15.0,7,470(0),,,,[東]武藤善則,岡田牧雄,,202306010408
1,2,4,フジマサインパクト,牡5,58,田中勝春,2:34.7,,**,,,,,5-5-3-3,38.1,7.3,3,438(+2),,,,[東]菊川正達,藤原正一,"1,587.1",202306010409
2,4,7,ヒミノフラッシュ,牡5,58,菅原明良,2:35.1,2.1/2,**,,,,,10-10-5-3,38.3,32.6,8,556(+2),,,,[西]川村禎彦,佐々木八郎,630.6,202306010409
3,8,16,ジャスパーグレイト,牡4,57,戸崎圭太,2:35.1,アタマ,**,,,,,1-1-1-1,38.9,3.9,2,476(0),,,,[西]森秀行,加藤和夫,395.3,202306010409
4,5,10,クールファイブ,牡5,58,松岡正海,2:35.3,1.1/2,**,,,,,11-11-9-6,38.3,68.5,11,492(-14),,,,[東]堀内岳志,大塚亮一,230.0,202306010409
5,7,13,トクシースタローン,牡4,57,木幡巧也,2:35.4,クビ,**,,,,,3-3-3-3,38.9,2.5,1,490(+4),,,,[東]辻哲英,ＡＩレーシング,155.0,202306010409
6,3,6,トーセンマーク,牡5,58,菊沢一樹,2:35.9,3,**,,,,,13-13-11-9,38.7,12.7,6,522(0),,,,[東]古賀慎明,島川隆哉,,202306010409
7,8,15,ブルレスカ,牝5,56,三浦皇成,2:36.1,1.1/4,**,,,,,15-15-14-11,38.6,71.8,12,466(-6),,,,[西]寺島良,前田幸治,,202306010409
8,7,14,コバルトブルー,牡7,58,石川裕紀,2:36.5,2,**,,,,,5-5-7-9,39.6,66.2,10,470(+4),,,,[西]池江泰寿,青芝商事,,202306010409
9,5,9,ナムアミダブツ,牡6,58,西村淳也,2:36.5,クビ,**,,,,,8-8-9-11,39.4,7.5,4,468(-8),,,,[西]石坂公一,ニューマレコード,,202306010409
10,4,8,ダノンハイファイブ,牡5,58,内田博幸,2:36.8,1.3/4,**,,,,,8-8-7-6,39.9,103.9,14,480(-2),,,,[西]坂口智康,ダノックス,,202306010409
11,6,11,ハイエストエンド,セ6,58,横山和生,2:36.9,クビ,**,,,,,11-12-13-14,39.6,30.9,7,512(0),,,,[東]小西一男,明栄商事,,202306010409
12,1,1,グッドリドゥンス,牡6,58,勝浦正樹,2:36.9,クビ,**,,,,,16-16-16-14,39.0,212.2,16,494(+4),,,,[東]的場均,林勝宗,,202306010409
13,2,3,ダノンピーカブー,牡4,57,岩田望来,2:37.0,3/4,**,,,,,2-2-2-2,40.7,10.0,5,480(+6),,,,[西]大久保龍,ダノックス,,202306010409
14,1,2,リュードマン,牡6,58,永野猛蔵,2:37.2,1.1/4,**,,,,,13-13-14-13,39.6,48.3,9,496(+4),,,,[東]中川公成,ノルマンディーサラブレッドレーシング,,202306010409
15,3,5,ミエノナイスガイ,牡4,57,バシュロ,2:37.5,1.3/4,**,,,,,5-5-5-6,40.8,72.3,13,472(+3),,,,[東]田中博康,里見美惠子,,202306010409
16,6,12,ナックイルシーブ,牡5,58,柴田大知,2:40.3,大,**,,,,,3-3-11-16,43.1,155.8,15,536(+14),,,,[東]杉浦宏昭,小松欣也,,202306010409
1,8,11,グランオフィシエ,牡5,58,戸崎圭太,2:14.8,,**,,,,,8-5-8-7,34.5,14.6,5,464(-2),,,,[東]久保田貴,社台レースホース,"1,871.5",202306010410
2,4,4,サンストックトン,牡4,57,横山武史,2:14.8,ハナ,**,,,,,10-9-6-6,34.7,1.8,1,478(+12),,,,[東]鹿戸雄一,加藤ステーブル,749.0,202306010410
3,8,12,ホウオウリアリティ,牡5,58,三浦皇成,2:14.8,クビ,**,,,,,1-1-1-1,35.1,17.0,6,480(-2),,,,[東]高木登,小笹芳央,464.5,202306010410
4,2,2,リリーピュアハート,牝6,56,岩田望来,2:15.0,3/4,**,,,,,4-5-12-12,34.1,22.0,7,450(-10),,,,[西]藤原英昭,社台レースホース,280.0,202306010410
5,1,1,ソルドラード,セ7,58,石川裕紀,2:15.0,ハナ,**,,,,,6-8-11-11,34.3,73.7,10,508(+2),,,,[東]蛯名正義,キャロットファーム,184.0,202306010410
6,5,6,スパイラルノヴァ,牡5,58,Ｍ．デム,2:15.1,3/4,**,,,,,3-2-6-4,35.0,4.3,2,480(+4),,,,[西]藤岡健一,フクキタル,,202306010410
7,6,8,ロードトゥフェイム,牡5,58,丹内祐次,2:15.2,1/2,**,,,,,9-9-8-7,34.8,38.8,9,506(+2),,,,[東]尾形和幸,岡田牧雄,,202306010410
8,7,10,アインゲーブング,牝5,56,バシュロ,2:15.4,1.1/4,**,,,,,6-5-3-4,35.6,10.6,4,450(0),,,,[東]黒岩陽一,サラブレッドクラブ・ラフィアン,,202306010410
9,6,7,マイネルコロンブス,牡6,58,柴田大知,2:15.4,クビ,**,,,,,11-11-5-7,35.5,152.0,11,476(+6),,,,[東]清水英克,サラブレッドクラブ・ラフィアン,,202306010410
10,7,9,ディナースタ,牡4,57,横山和生,2:15.5,1/2,**,,,,,12-12-2-2,35.8,7.8,3,468(-2),,,,[西]辻野泰之,ノルマンディーサラブレッドレーシング,,202306010410
11,3,3,シルキーヴォイス,牡5,58,松山弘平,2:15.7,1,**,,,,,4-3-3-2,35.9,24.1,8,478(0),,,,[西]池江泰寿,金子真人ホールディングス,,202306010410
12,5,5,コスモインペリウム,牡6,58,宮崎北斗,2:16.9,7,**,,,,,2-3-10-10,36.4,243.3,12,550(+4),,,,[東]松永康利,ビッグレッドファーム,,202306010410
1,7,14,キタウイング,牝3,55,杉原誠人,1:34.3,,**,**,**,**,**,15-15-9,34.9,35.8,11,432(0),,,,[東]小島茂之,ミルファーム,"3,759.5",202306010411
2,5,10,メイクアスナッチ,牝3,54,戸崎圭太,1:34.3,アタマ,**,**,**,**,**,13-10-9,35.3,12.6,7,436(+6),,,,[東]武市康男,シルクレーシング,"1,517.0",202306010411
3,1,1,スピードオブライト,牝3,54,石川裕紀,1:34.6,1.3/4,**,**,**,**,**,1-2-2,36.2,11.3,6,402(-12),,,,[東]相沢郁,ヒダカ・ブリーダーズ・ユニオン,938.5,202306010411
4,6,12,ブラウンウェーブ,牝3,54,菅原明良,1:34.6,アタマ,**,**,**,**,**,13-12-12,35.4,171.9,15,424(-10),,,,[東]宗像義忠,トップフェロウ,560.0,202306010411
5,1,2,リックスター,牝3,54,三浦皇成,1:34.7,1/2,**,**,**,**,**,7-4-5,36.1,20.2,9,440(+8),,,,[東]鹿戸雄一,下澤晃紀,370.0,202306010411
6,2,4,アンタノバラード,牝3,54,田辺裕信,1:34.7,アタマ,**,**,**,**,**,7-7-6,35.8,23.2,10,430(+2),,,,[東]伊藤大士,ミルファーム,,202306010411
7,3,6,ミシシッピテソーロ,牝3,54,鮫島克駿,1:34.9,1.1/4,**,**,**,**,**,4-6-6,36.2,7.0,4,424(+2),,,,[東]畠山吉宏,了徳寺健二ホールディングス,,202306010411
8,4,8,イコノスタシス,牝3,54,北村宏司,1:35.0,1/2,**,**,**,**,**,4-4-3,36.4,9.6,5,480(+4),,,,[東]古賀慎明,サンデーレーシング,,202306010411
9,2,3,マイレーヌ,牝3,54,横山琉人,1:35.0,ハナ,**,**,**,**,**,2-1-1,36.8,36.1,12,494(+2),,,,[東]斎藤誠,小関昭次,,202306010411
10,4,7,ディナトセレーネ,牝3,54,横山武史,1:35.0,クビ,**,**,**,**,**,2-2-3,36.5,4.8,2,452(+4),,,,[東]尾関知人,社台レースホース,,202306010411
11,3,5,ヒップホップソウル,牝3,54,松山弘平,1:35.1,1/2,**,**,**,**,**,7-7-6,36.3,4.1,1,492(-8),,,,[東]木村哲也,社台レースホース,,202306010411
12,8,15,ミタマ,牝3,54,岩田望来,1:35.2,3/4,**,**,**,**,**,11-12-13,35.9,39.3,13,464(+2),,,,[西]上村洋行,ニッシンホールディングス,,202306010411
13,7,13,チハヤ,牝3,54,丹内祐次,1:36.1,5,**,**,**,**,**,16-16-14,36.3,279.4,16,422(-16),,,,[地]加藤誠一,浦野和由,,202306010411
14,5,9,エナジーチャイム,牝3,54,ルメール,1:36.2,クビ,**,**,**,**,**,11-10-9,37.2,6.6,3,426(-2),,,,[東]手塚貴久,シルクレーシング,,202306010411
15,6,11,ディヴァージオン,牝3,54,Ｍ．デム,1:37.3,7,**,**,**,**,**,7-12-16,38.1,19.3,8,428(+8),,,,[西]藤岡健一,幅田昌伸,,202306010411
16,8,16,ブルーイングリーン,牝3,54,山田敬士,1:38.7,9,**,**,**,**,**,4-7-15,39.8,143.4,14,466(-10),,,,[東]小手川準,上村洋司,,202306010411
1,8,17,レイトカンセイオー,牡4,57,横山武史,2:01.0,,**,,,,,4-4-4-5,34.6,6.9,4,480(+10),,,,[東]和田勇介,村田能光,800.0,202306010412
2,7,14,ウィズグレイス,牝4,55,松山弘平,2:01.1,1/2,**,,,,,1-1-1-1,35.4,5.6,2,458(-2),,,,[東]国枝栄,社台レースホース,320.0,202306010412
3,3,5,イヴニングスター,牡4,57,岩田望来,2:01.1,クビ,**,,,,,2-2-2-2,35.1,11.6,5,506(+4),,,,[東]戸田博文,村野康司,200.0,202306010412
4,6,12,フジマサフリーダム,牡4,57,木幡巧也,2:01.3,3/4,**,,,,,3-3-3-3,35.1,63.6,11,522(+2),,,,[東]菊川正達,藤原正一,120.0,202306010412
5,2,3,コスモフロイデ,牡4,57,Ｍ．デム,2:01.4,3/4,**,,,,,6-6-6-6,34.6,20.9,8,472(-4),,,,[東]天間昭一,ビッグレッドファーム,80.0,202306010412
6,7,13,エンパイアウエスト,牝4,55,北村宏司,2:01.6,1.1/2,**,,,,,9-9-9-8,34.6,20.3,7,490(-8),,,,[東]黒岩陽一,吉田勝己,,202306010412
7,2,4,タフトテソーロ,牡4,57,鮫島克駿,2:01.7,クビ,**,,,,,11-11-12-8,34.6,25.6,9,464(-2),,,,[東]高木登,了徳寺健二ホールディングス,,202306010412
8,6,11,ホーリーエンブレム,牝4,55,ルメール,2:01.8,3/4,**,,,,,6-6-6-6,35.1,2.4,1,428(+2),,,,[東]田村康仁,サンデーレーシング,,202306010412
9,4,8,ブルーゲート,牝4,52,佐々木大,2:02.0,1.1/2,**,,,,,9-9-9-11,35.0,17.6,6,432(+4),,,,[東]武井亮,石瀬浩三,,202306010412
10,4,7,カヨウネンカ,牝4,55,松岡正海,2:02.0,ハナ,**,,,,,15-15-12-11,34.8,6.5,3,452(0),,,,[東]斎藤誠,ミルファーム,,202306010412
11,1,2,カメハメハタイム,牡4,57,戸崎圭太,2:02.1,クビ,**,,,,,4-4-4-3,35.6,29.9,10,510(+2),,,,[東]栗田徹,スリーエイチレーシング,,202306010412
12,8,15,インワンシティング,牡5,56,横山琉人,2:02.2,1/2,**,,,,,13-13-14-13,34.8,94.8,12,454(+8),,,,[東]林徹,Ｇ１レーシング,,202306010412
13,5,9,ヤマニンパニータ,牝4,55,江田照男,2:02.2,クビ,**,,,,,14-13-15-13,34.6,95.0,13,456(+4),,,,[東]辻哲英,土井肇,,202306010412
14,1,1,トーセンクライマー,牡5,58,西村淳也,2:02.6,2.1/2,**,,,,,15-16-17-16,34.8,202.3,16,470(+2),,,,[東]加藤征弘,島川隆哉,,202306010412
15,8,16,フォーチュンリング,牝8,56,丹内祐次,2:02.9,1.3/4,**,,,,,6-6-6-8,36.2,137.1,14,462(-4),,,,[東]嘉藤貴行,岡田壮史,,202306010412
16,3,6,ローズパルファン,牝6,54,藤田菜七,2:02.9,クビ,**,,,,,17-17-15-16,35.3,168.9,15,428(-10),,,,[東]田中剛,友駿ホースクラブ,,202306010412
