着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
6,6,6,スペキュラース,牝4,55,木幡巧也,1:34.3,3/4,**,,,,,1-1,34.8,12.5,5,460(-6),,,,[東]高橋祥泰,ビッグレッドファーム,,202005020808
7,7,8,ゲバラ,牡4,57,Ｍ．デム,1:34.4,1/2,**,,,,,2-2,34.7,2.7,1,474(+4),,,,[東]伊藤大士,ニッシンホールディングス,,202005020808
8,8,9,ロードプレミアム,牡7,57,石川裕紀,1:34.5,クビ,**,,,,,4-4,34.5,25.1,7,506(+2),,,,[東]斎藤誠,ロードホースクラブ,,202005020808
9,3,3,カワキタピリカ,牡7,57,吉田豊,1:34.8,2,**,,,,,7-8,34.4,261.3,10,506(0),,,,[東]武市康男,川島吉男,,202005020808
10,2,2,エブリバディ,牡5,55,木幡育也,1:35.1,2,**,,,,,7-8,34.8,242.0,9,494(+24),,,,[東]尾形和幸,中西功,,202005020808
1,7,7,シングフォーユー,牝4,55,Ｍ．デム,1:58.3,,**,,,,,3-3-3,33.9,3.1,2,472(+4),,,,[東]牧光二,社台レースホース,"1,520.3",202005020809
2,5,5,ガロシェ,牝4,55,吉田豊,1:58.3,クビ,**,,,,,6-5-5,33.7,8.5,4,452(0),,,,[東]戸田博文,サンデーレーシング,605.8,202005020809
3,8,8,コンダクトレス,牝5,55,田辺裕信,1:58.3,ハナ,**,,,,,2-2-2,34.1,12.9,6,486(+2),,,,[東]小島茂之,キャロットファーム,382.9,202005020809
4,2,2,ダノンポピー,牝5,55,横山典弘,1:58.4,3/4,**,,,,,4-4-3,34.0,4.2,3,484(-6),,,,[東]尾関知人,ダノックス,230.0,202005020809
5,4,4,パルティアーモ,牝4,55,ルメール,1:58.4,アタマ,**,,,,,8-8-8,33.5,2.4,1,494(0),,,,[東]池上昌和,サンデーレーシング,150.0,202005020809
6,6,6,ハナザカリ,牝5,55,江田照男,1:58.8,2.1/2,**,,,,,1-1-1,34.9,66.2,7,498(+2),,,,[東]粕谷昌央,岡田壮史,,202005020809
7,1,1,メイオール,牝4,55,石橋脩,1:59.0,1.1/4,**,,,,,7-5-5,34.4,12.3,5,462(0),,,,[東]岩戸孝樹,千明牧場,,202005020809
8,3,3,ランペドゥーザ,牝4,55,岩部純二,2:00.8,大,**,,,,,4-5-5,36.2,149.6,8,480(0),,,,[東]大江原哲,ミルファーム,,202005020809
1,7,13,デュードヴァン,牡3,56,川田将雅,1:36.2,,**,,,,,7-6,36.5,7.9,4,474(0),,,,[東]加藤征弘,スリーエイチレーシング,"1,832.9",202005020810
2,2,3,ダノンファスト,牡3,56,横山典弘,1:36.2,クビ,**,,,,,12-12,36.0,4.4,2,460(-2),,,,[東]菊沢隆徳,ダノックス,729.4,202005020810
3,6,11,タガノビューティー,牡3,56,和田竜二,1:36.4,1.1/2,**,,,,,12-12,36.1,2.4,1,504(-2),,,,[西]西園正都,八木良司,454.7,202005020810
4,8,14,ショウナンナデシコ,牝3,54,石橋脩,1:36.4,ハナ,**,,,,,6-3,37.0,19.9,6,468(-6),,,,[西]須貝尚介,国本哲秀,270.0,202005020810
5,5,9,フルデプスリーダー,牡3,56,Ｍ．デム,1:36.6,1,**,,,,,11-11,36.5,10.5,5,476(+2),,,,[東]斎藤誠,小田吉男,180.0,202005020810
6,4,7,ムーランアンディゴ,牡3,56,柴田善臣,1:36.6,クビ,**,,,,,14-14,36.1,103.5,12,478(-8),,,,[東]田中博康,村上卓史,,202005020810
7,1,1,フォーテ,牡3,56,福永祐一,1:36.7,1/2,**,,,,,1-1,37.5,20.4,7,480(-8),,,,[西]藤原英昭,寺田寿男,,202005020810
8,6,10,シェダル,牡3,56,ルメール,1:37.3,3.1/2,**,,,,,7-8,37.5,6.4,3,528(+8),,,,[東]栗田徹,シルクレーシング,,202005020810
9,8,15,アウトウッズ,牡3,56,松山弘平,1:37.3,クビ,**,,,,,7-8,37.5,26.7,9,520(+4),,,,[西]浅見秀一,林正道,,202005020810
10,7,12,イモータルスモーク,牡3,56,田辺裕信,1:37.4,クビ,**,,,,,7-8,37.6,34.0,10,488(-2),,,,[東]金成貴史,レッドマジック,,202005020810
11,5,8,ヘイセイメジャー,牡3,56,池添謙一,1:38.9,9,**,,,,,4-6,39.3,244.2,15,462(-2),,,,[西]木原一良,菅藤宗一,,202005020810
12,4,6,プロヴィデンス,牡3,56,江田照男,1:39.1,1,**,,,,,2-3,39.7,161.3,13,474(-6),,,,[東]加藤士津,藤本栄史,,202005020810
13,2,2,アフィラトゥーラ,牡3,56,北村宏司,1:39.4,1.1/2,**,,,,,2-2,40.1,241.2,14,482(-6),,,,[西]森田直行,加藤誠,,202005020810
14,3,4,コパシーナ,セ3,56,三浦皇成,1:40.6,7,**,,,,,4-3,41.1,92.3,11,486(0),,,,[東]伊藤圭三,椎名節,,202005020810
15,3,5,ペールエール,牡3,56,武豊,1:42.3,大,**,,,,,15-15,41.2,24.9,8,494(-12),,,,[西]安田隆行,林正道,,202005020810
1,6,12,アーモンドアイ,牝5,55,ルメール,1:30.6,,**,,,,,4-4,32.9,1.4,1,486(0),,,,[東]国枝栄,シルクレーシング,"10,882.2",202005020811
2,8,18,サウンドキアラ,牝5,55,松山弘平,1:31.3,4,**,,,,,3-3,33.8,12.9,4,460(+2),,,,[西]安達昭夫,増田雄一,"4,309.2",202005020811
3,8,16,ノームコア,牝5,55,横山典弘,1:31.3,クビ,**,,,,,7-6,33.2,17.4,5,466(-12),,,,[東]萩原清,池谷誠一,"2,654.6",202005020811
4,7,13,トロワゼトワル,牝5,55,三浦皇成,1:31.4,1/2,**,,,,,1-1,34.7,123.8,12,466(-16),,,,[西]安田隆行,社台レースホース,"1,600.0",202005020811
5,4,7,ダノンファンタジー,牝4,55,川田将雅,1:31.5,1/2,**,,,,,6-6,33.5,18.4,6,466(-20),,,,[西]中内田充,ダノックス,"1,050.0",202005020811
6,2,4,シゲルピンクダイヤ,牝4,55,和田竜二,1:31.6,3/4,**,,,,,8-8,33.2,100.6,11,456(-2),,,,[西]渡辺薫彦,森中蕃,,202005020811
7,1,1,ラヴズオンリーユー,牝4,55,Ｍ．デム,1:31.8,1,**,,,,,8-8,33.5,9.5,3,466(-6),,,,[西]矢作芳人,ＤＭＭドリームクラブ,,202005020811
8,3,5,プリモシーン,牝5,55,レーン,1:32.0,1.1/4,**,,,,,8-11,33.4,7.5,2,496(-4),,,,[東]木村哲也,シルクレーシング,,202005020811
9,1,2,ビーチサンバ,牝4,55,福永祐一,1:32.0,クビ,**,,,,,13-11,33.4,38.1,9,468(0),,,,[西]友道康夫,金子真人ホールディングス,,202005020811
10,2,3,シャドウディーヴァ,牝4,55,池添謙一,1:32.2,1.1/2,**,,,,,12-13,33.4,86.0,10,472(+8),,,,[東]斎藤誠,スリーエイチレーシング,,202005020811
11,7,15,アルーシャ,牝5,55,北村宏司,1:32.3,1/2,**,,,,,15-15,33.2,288.4,15,442(+4),,,,[東]藤沢和雄,サンデーレーシング,,202005020811
12,3,6,トーセンブレス,牝5,55,柴田善臣,1:32.3,ハナ,**,,,,,15-15,33.3,223.0,13,474(+2),,,,[東]加藤征弘,島川隆哉,,202005020811
13,6,11,サトノガーネット,牝5,55,吉田豊,1:32.4,クビ,**,,,,,14-14,33.5,293.1,16,428(-12),,,,[西]矢作芳人,サトミホースカンパニー,,202005020811
14,8,17,コントラチェック,牝4,55,武豊,1:32.4,アタマ,**,,,,,2-2,35.4,31.9,8,466(-6),,,,[東]藤沢和雄,キャロットファーム,,202005020811
15,7,14,スカーレットカラー,牝5,55,石橋脩,1:32.8,2.1/2,**,,,,,8-8,34.5,21.0,7,482(-8),,,,[西]高橋亮,前田幸治,,202005020811
16,5,10,メジェールスー,牝5,55,岡田祥嗣,1:33.3,3,**,,,,,4-4,35.6,280.0,14,474(-10),,,,[西]藤原英昭,太田珠々子,,202005020811
取,4,8,ディメンシオン,牝6,55,松田大作,,,**,,,,,,,---,,計不,,,,[西]藤原英昭,広尾レース,,202005020811
取,5,9,セラピア,牝4,55,田辺裕信,,,**,,,,,,,---,,計不,,,,[西]藤岡健一,吉田照哉,,202005020811
1,7,14,サザンヴィグラス,牡5,57,Ｍ．デム,1:24.0,,**,,,,,7-8,36.4,5.8,3,492(-4),,,,[東]根本康広,村山忠弘,"1,856.4",202005020812
2,6,11,デピュティプライム,セ7,57,松山弘平,1:24.1,3/4,**,,,,,5-5,37.1,16.5,7,478(-4),,,,[東]小島茂之,丸山担,740.4,202005020812
3,8,16,ターゲリート,牡7,57,武藤雅,1:24.2,1/2,**,,,,,11-11,36.4,27.0,9,492(-2),,,,[東]戸田博文,Ｇ１レーシング,465.2,202005020812
4,4,7,グランソヴァール,牡4,57,ルメール,1:24.2,アタマ,**,,,,,6-6,36.9,6.3,4,514(-8),,,,[東]尾関知人,広尾レース,270.0,202005020812
5,2,4,タイセイプレシャス,セ8,57,石川裕紀,1:24.6,2.1/2,**,,,,,15-13,36.3,114.4,14,468(-4),,,,[東]池上昌和,田中成奉,91.0,202005020812
5,7,13,ローレルジャック,牡7,57,武士沢友,1:24.6,同着,**,,,,,7-6,37.3,59.6,10,500(+2),,,,[東]高橋裕,ローレルレーシング,91.0,202005020812
7,5,10,ハルクンノテソーロ,牡6,57,田辺裕信,1:24.6,クビ,**,,,,,11-8,37.0,11.6,5,476(-2),,,,[東]高木登,了徳寺健二ホールディングス,,202005020812
8,1,1,セイウンクールガイ,牡5,57,内田博幸,1:24.7,クビ,**,,,,,16-16,35.9,61.6,11,450(-2),,,,[東]奥平雅士,西山茂行,,202005020812
9,8,15,マンカストラップ,牡6,57,木幡巧也,1:24.9,1.1/2,**,,,,,11-11,37.1,146.4,15,492(-12),,,,[東]伊藤大士,ミルファーム,,202005020812
10,3,6,マイウェイアムール,牝5,55,野中悠太,1:25.0,1/2,**,,,,,3-3,38.5,17.8,8,476(+2),,,,[東]林徹,田畑利彦,,202005020812
11,1,2,プレシャスエース,牡7,57,横山典弘,1:25.2,3/4,**,,,,,1-1,39.3,113.7,13,518(0),,,,[東]高橋祥泰,鈴木芳夫,,202005020812
12,2,3,サンノゼテソーロ,牡4,57,武豊,1:25.7,3,**,,,,,11-13,37.4,4.7,2,464(+8),,,,[東]田中博康,了徳寺健二ホールディングス,,202005020812
13,3,5,ラスティユース,牡5,57,田中勝春,1:26.0,1.3/4,**,,,,,7-8,38.4,89.7,12,494(-4),,,,[東]松永康利,小林竜太郎,,202005020812
14,6,12,リモンディ,牡6,57,木幡育也,1:26.0,アタマ,**,,,,,4-4,39.1,239.7,16,552(-2),,,,[東]黒岩陽一,吉田和美,,202005020812
15,4,8,ペイシャネガノ,牝4,55,江田照男,1:26.8,5,**,,,,,2-2,40.5,16.4,6,470(+6),,,,[東]深山雅史,北所直人,,202005020812
16,5,9,リトルモンスター,牝4,55,レーン,1:31.0,大,**,,,,,10-13,42.7,2.9,1,470(-8),,,,[東]武井亮,吉田千津,,202005020812
1,7,10,ケイティクレバー,牡5,61,平沢健治,3:26.7,,,,,,,2-2-2-1,13.3,3.7,2,470(0),,,,[西]杉山晴紀,瀧本和義,"1,350.0",202005030101
2,3,3,セイウンフォーカス,牡5,60,中村将之,3:27.5,5,,,,,,13-13-10-9,13.4,73.0,12,484(+2),,,,[西]宮本博,西山茂行,540.0,202005030101
3,2,2,ノーザンクリス,牡5,60,五十嵐雄,3:27.8,1.3/4,,,,,,5-6-6-6,13.4,25.2,8,528(0),,,,[東]加藤征弘,加藤晃央,340.0,202005030101
4,8,12,スプリングボックス,牡6,61,森一馬,3:28.3,3,,,,,,3-3-3-3,13.4,3.0,1,498(+2),,,,[西]寺島良,吉田昌久,200.0,202005030101
5,1,1,シゲルピーマン,セ5,61,植野貴也,3:28.4,1/2,,,,,,10-10-8-7,13.4,11.8,6,472(+6),,,,[西]湯窪幸雄,森中蕃,135.0,202005030101
6,6,9,ホシルミエール,セ7,60,白浜雄造,3:28.4,クビ,,,,,,5-5-3-3,13.4,19.6,7,474(-4),,,,[西]庄野靖志,永井孝明,,202005030101
7,5,7,エムアイグランツ,牡4,60,金子光希,3:29.1,4,,,,,,7-7-7-7,13.5,54.6,10,518(+16),,,,[東]青木孝文,岩崎充利,,202005030101
8,4,5,コウキチョウサン,牡7,60,高田潤,3:29.1,クビ,,,,,,3-3-5-5,13.5,7.9,5,458(-6),,,,[東]和田正一,チョウサン,,202005030101
9,6,8,ワンスインアライフ,牡7,60,北沢伸也,3:29.8,4,,,,,,10-10-8-9,13.5,92.5,13,482(-4),,,,[西]谷潔,前田幸治,,202005030101
10,7,11,エジステンツァ,牡6,60,上野翔,3:29.9,1/2,,,,,,8-9-10-12,13.5,7.4,3,494(+4),,,,[東]田中博康,社台レースホース,,202005030101
11,5,6,ニーマルサンデー,牡6,60,江田勇亮,3:30.3,2.1/2,,,,,,8-7-10-11,13.6,32.7,9,480(0),,,,[東]田村康仁,板橋秋,,202005030101
中,4,4,ラヴアンドポップ,牡7,61,草野太郎,,,,,,,,10-10,,7.5,4,492(+14),,,,[東]岩戸孝樹,ゴドルフィン,,202005030101
中,8,13,バイオンディップス,牡8,60,山本康志,,,,,,,,1-1-1-2,,69.2,11,540(+8),,,,[東]小島茂之,丸山担,,202005030101
1,8,15,セルフィー,牝3,54,ルメール,1:25.7,,**,,,,,4-3,36.3,1.7,1,458(-4),,,,[東]藤沢和雄,フクキタル,510.0,202005030102
2,1,1,ウィップラッシュ,牝3,53,菊沢一樹,1:26.4,4,**,,,,,1-1,37.4,26.2,7,472(+4),,,,[東]菊沢隆徳,グランド牧場,200.0,202005030102
3,7,13,チャームインレース,牝3,54,三浦皇成,1:26.5,クビ,**,,,,,7-7,36.8,4.5,2,476(-2),,,,[東]中川公成,高橋明裕,130.0,202005030102
4,7,14,ダイユウローズ,牝3,54,木幡巧也,1:26.8,1.3/4,**,,,,,2-3,37.5,6.7,3,516(+4),,,,[東]松永康利,大友靖岐,77.0,202005030102
5,1,2,サンデープリンセス,牝3,54,横山武史,1:27.0,1.1/4,**,,,,,2-2,37.9,17.2,5,472(-4),,,,[東]加藤士津,藤田好紀,51.0,202005030102
6,6,12,アイドルヲサガセ,牝3,54,田辺裕信,1:27.6,3.1/2,**,,,,,8-8,37.6,9.8,4,438(0),,,,[東]小西一男,福田光博,,202005030102
7,4,8,アプローズパワー,牝3,52,菅原明良,1:27.8,1,**,,,,,11-12,37.3,161.7,10,428(-6),,,,[東]金成貴史,吉野弘司,,202005030102
8,5,10,クツワノオジョウ,牝3,51,小林脩斗,1:28.0,1.1/4,**,,,,,8-8,38.0,363.5,15,432(+4),,,,[東]岩戸孝樹,芳賀克也,,202005030102
9,2,3,スローフード,牝3,54,田中勝春,1:28.3,2,**,,,,,5-5,38.7,24.7,6,448(+2),,,,[東]田島俊明,村野康司,,202005030102
10,4,7,ユニークマイア,牝3,52,木幡育也,1:28.4,1/2,**,,,,,13-13,37.7,251.4,14,414(0),,,,[東]和田雄二,吉田勝己,,202005030102
11,3,6,ベルダリーター,牝3,54,武藤雅,1:28.6,1,**,,,,,5-5,39.0,208.7,13,472(+6),,,,[東]水野貴広,桜井忠隆,,202005030102
12,3,5,ヨネンサンクミ,牝3,54,江田照男,1:28.6,クビ,**,,,,,13-13,38.0,187.5,12,440(+6),,,,[東]佐藤吉勝,藤本彰,,202005030102
13,5,9,ファイナルブション,牝3,54,宮崎北斗,1:28.7,クビ,**,,,,,15-15,37.6,408.8,16,424(-6),,,,[東]青木孝文,廣崎利洋ＨＤ,,202005030102
14,2,4,ムーニーヴァレー,牝3,54,丹内祐次,1:28.9,1.1/2,**,,,,,11-10,38.6,51.1,8,468(+10),,,,[東]伊藤大士,ビッグレッドファーム,,202005030102
15,8,16,ペイシャバレー,牝3,51,山田敬士,1:29.0,1/2,**,,,,,8-10,38.8,141.2,9,440(-4),,,,[東]高橋義博,北所直人,,202005030102
16,6,11,エリーザベト,牝3,54,丸山元気,1:33.2,大,**,,,,,16-16,40.0,176.0,11,450(0),,,,[東]南田美知,菅原広隆,,202005030102
1,3,5,デルマクリスタル,牝3,54,戸崎圭太,1:19.2,,**,,,,,7-7,36.4,2.8,1,464(+6),,,,[東]堀井雅広,浅沼廣幸,510.0,202005030103
2,5,9,パイプライン,セ3,56,田中勝春,1:19.4,1.1/4,**,,,,,9-10,36.3,9.6,5,480(-2),,,,[東]田中剛,青山洋一,200.0,202005030103
3,6,11,シゲルハウメア,牡3,56,田辺裕信,1:20.0,3.1/2,**,,,,,13-12,36.2,105.5,11,452(-6),,,,[東]浅野洋一,森中蕃,130.0,202005030103
4,1,2,フィーユレヴーズ,牝3,54,横山武史,1:20.1,1/2,**,,,,,3-2,37.8,5.2,2,450(0),,,,[東]斎藤誠,小田吉男,77.0,202005030103
5,3,6,リングアベル,牝3,54,ルメール,1:20.1,クビ,**,,,,,4-5,37.5,5.4,3,486(+4),,,,[東]萩原清,ノースヒルズ,51.0,202005030103
6,4,7,インプルソ,牡3,56,津村明秀,1:20.2,クビ,**,,,,,4-4,37.8,6.2,4,476(0),,,,[東]松山将樹,コスモヴューファーム,,202005030103
7,4,8,ロッソビアンコネロ,牡3,56,吉田豊,1:20.5,2,**,,,,,11-11,37.0,17.5,7,504(+2),,,,[東]田島俊明,星野隆男,,202005030103
8,2,3,キョウエイパラスト,牡3,56,宮崎北斗,1:21.1,3.1/2,**,,,,,16-14,36.8,223.4,12,498(0),,,,[東]中川公成,田中晴夫,,202005030103
9,8,16,スエーニョルシード,牡3,56,レーン,1:21.1,クビ,**,,,,,6-5,38.5,10.9,6,570(+10),,,,[東]武井亮,シルクレーシング,,202005030103
10,8,15,スイスライツ,牡3,56,横山和生,1:21.2,クビ,**,,,,,1-1,39.2,26.9,8,472(-2),,,,[東]竹内正洋,永田博之,,202005030103
11,7,13,チャーミングアクト,牝3,54,武藤雅,1:21.2,クビ,**,,,,,9-8,38.2,31.4,9,470(0),,,,[東]中舘英二,Ｇ１レーシング,,202005030103
12,5,10,パベーダ,牡3,56,内田博幸,1:21.6,2,**,,,,,11-12,37.8,314.0,14,436(-2),,,,[東]松山将樹,高岡浩行,,202005030103
13,1,1,ハヤブサピアーノ,牝3,54,北村宏司,1:22.3,4,**,,,,,2-2,40.0,76.4,10,472(+12),,,,[東]高柳瑞樹,武田修,,202005030103
14,6,12,アラマーチャン,牝3,51,山田敬士,1:23.0,4,**,,,,,15-16,38.2,295.6,13,448(0),,,,[東]小桧山悟,戸佐眞弓,,202005030103
15,7,14,タマモビックホーム,牡3,54,木幡育也,1:23.2,1.1/4,**,,,,,7-8,40.2,635.8,16,440(0),,,,[東]藤原辰雄,タマモ,,202005030103
16,2,4,レクレール,牡3,56,武士沢友,1:23.8,3.1/2,**,,,,,13-15,39.3,394.2,15,474(+6),,,,[東]堀井雅広,西森功,,202005030103
1,8,17,オルテール,牡3,54,レーン,1:35.0,,**,,,,,13-13,34.1,4.0,2,502(+20),,,,[東]堀宣行,吉田和美,510.0,202005030104
2,3,6,シラカワカツコ,牝3,54,江田照男,1:35.3,1.3/4,**,,,,,16-15,34.1,63.3,7,396(+4),,,,[東]伊藤伸一,大久保與志雄,200.0,202005030104
3,6,11,フジコウキ,牡3,54,木幡育也,1:35.3,クビ,**,,,,,13-15,34.2,19.2,5,436(-6),,,,[東]大江原哲,荒木誠,130.0,202005030104
4,7,15,トキメキ,牝3,54,木幡巧也,1:35.4,クビ,**,,,,,4-3,35.3,11.1,4,476(-2),,,,[東]斎藤誠,ミルファーム,77.0,202005030104
5,7,13,パンダノポケット,牝3,54,大庭和弥,1:35.4,クビ,**,,,,,8-7,35.0,604.5,17,420(-4),,,,[東]高橋文雅,石瀬浩三,51.0,202005030104
6,4,8,キャツクレードル,牝3,52,藤田菜七,1:35.4,クビ,**,,,,,3-3,35.4,334.9,14,448(+4),,,,[東]佐藤吉勝,石瀬浩三,,202005030104
7,5,9,ラゴンダカフェ,牝3,53,菊沢一樹,1:35.5,クビ,**,,,,,17-17,33.7,127.2,9,444(0),,,,[東]和田勇介,西川光一,,202005030104
8,5,10,チャムランテソーロ,牡3,56,戸崎圭太,1:35.6,1/2,**,,,,,13-13,34.6,5.4,3,462(-4),,,,[東]田中博康,了徳寺健二ホールディングス,,202005030104
9,4,7,イルミナル,牝3,54,ルメール,1:35.7,1/2,**,,,,,11-10,34.9,1.7,1,414(-6),,,,[東]奥村武,キャロットファーム,,202005030104
10,8,16,タマノシュシュ,牝3,54,横山武史,1:35.7,クビ,**,,,,,5-5,35.5,21.7,6,430(+6),,,,[東]菊川正達,玉腰勇吉,,202005030104
11,6,12,グランバル,牡3,56,黛弘人,1:35.7,アタマ,**,,,,,9-10,35.0,288.2,12,444(-20),,,,[東]和田雄二,ターフ・スポート,,202005030104
12,2,3,ディープブルーム,牝3,54,丸田恭介,1:35.9,1,**,,,,,5-5,35.7,156.6,10,476(+8),,,,[東]岩戸孝樹,横瀬兼二,,202005030104
13,8,18,ウメノハナ,牝3,54,武藤雅,1:36.0,1/2,**,,,,,1-1,36.9,403.9,15,452(+4),,,,[東]小島茂之,梅村浩,,202005030104
14,1,1,シバノレイワ,牡3,56,北村宏司,1:36.3,2,**,,,,,11-9,35.7,309.3,13,452(+2),,,,[東]萱野浩二,柴一男,,202005030104
15,2,4,トーセンコパン,牡3,56,横山和生,1:37.3,6,**,,,,,7-7,36.9,201.0,11,484(+16),,,,[東]古賀史生,島川隆哉,,202005030104
16,7,14,サンシエ,牝3,54,丹内祐次,1:37.7,2.1/2,**,,,,,9-10,37.0,714.0,18,476(-6),,,,[東]高橋裕,ビッグレッドファーム,,202005030104
17,1,2,シカゴテソーロ,牝3,51,原優介,1:37.8,1/2,**,,,,,2-2,38.2,522.9,16,474(+2),,,,[東]奥平雅士,了徳寺健二ホールディングス,,202005030104
18,3,5,レッドベロム,牡3,54,菅原明良,1:44.3,大,**,,,,,18-18,39.4,79.6,8,510(0),,,,[東]鹿戸雄一,東京ホースレーシング,,202005030104
1,5,5,ウインアグライア,牝2,54,横山武史,1:37.2,,**,,,,,3-4,33.8,109.3,8,448(0),,,,[東]和田雄二,ウイン,700.0,202005030105
2,7,7,ブエナベントゥーラ,牡2,54,レーン,1:37.2,クビ,**,,,,,5-5,33.7,1.5,1,488(0),,,,[東]堀宣行,サンデーレーシング,280.0,202005030105
3,7,8,サンハーリンゲン,牡2,54,丸山元気,1:37.4,1.1/2,**,,,,,2-2,34.2,24.2,5,456(0),,,,[東]藤原辰雄,加藤ステーブル,180.0,202005030105
4,8,9,トーセンアレックス,牡2,54,田辺裕信,1:37.6,1.1/4,**,,,,,3-2,34.3,24.4,6,452(0),,,,[東]尾形和幸,島川隆哉,110.0,202005030105
5,8,10,セイウンブリスク,牡2,54,石川裕紀,1:37.7,クビ,**,,,,,1-1,34.8,4.8,2,506(0),,,,[東]手塚貴久,西山茂行,70.0,202005030105
6,4,4,キュムロンニンバス,牡2,54,岩部純二,1:38.4,4,**,,,,,8-8,34.4,201.0,9,464(0),,,,[東]南田美知,ミルファーム,,202005030105
7,3,3,ショベルヘッド,牡2,54,ルメール,1:38.4,ハナ,**,,,,,6-6,34.6,6.2,3,466(0),,,,[東]藤沢和雄,長谷川祐司,,202005030105
8,6,6,リッチアロマ,牝2,54,丹内祐次,1:38.5,3/4,**,,,,,6-6,34.8,216.0,10,408(0),,,,[東]天間昭一,ビッグレッドファーム,,202005030105
9,1,1,トゥーフェイス,牡2,54,横山典弘,1:38.6,3/4,**,,,,,9-8,34.5,12.4,4,470(0),,,,[東]新開幸一,社台レースホース,,202005030105
10,2,2,バルネージュ,牡2,54,木幡巧也,1:39.2,3.1/2,**,,,,,9-8,35.1,43.9,7,498(0),,,,[東]牧光二,手嶋康雄,,202005030105
1,6,11,ブルーノジュネス,牡3,56,田中勝春,1:37.7,,**,,,,,2-1,36.9,4.6,2,480(-10),,,,[東]宗像義忠,島川隆哉,510.0,202005030106
2,5,10,ピースボヌール,牡3,56,内田博幸,1:38.3,3.1/2,**,,,,,6-6,36.5,23.1,5,494(+4),,,,[東]斎藤誠,スリーエイチレーシング,200.0,202005030106
3,2,3,エリモグリッター,セ3,56,武藤雅,1:38.7,2.1/2,**,,,,,4-3,37.5,29.3,7,446(-8),,,,[東]中野栄治,山本三津子,130.0,202005030106
4,1,2,ムーンダイアローグ,牡3,56,石橋脩,1:39.3,3.1/2,**,,,,,11-11,36.8,8.4,4,452(0),,,,[東]矢野英一,大塚亮一,77.0,202005030106
5,7,13,スウェアー,牡3,56,木幡初也,1:39.4,3/4,**,,,,,7-7,37.4,94.9,10,512(+8),,,,[東]杉浦宏昭,吉田照哉,51.0,202005030106
6,6,12,リンドウ,牝3,54,宮崎北斗,1:39.5,1/2,**,,,,,5-5,38.0,239.6,14,428(-2),,,,[東]中川公成,千葉正人,,202005030106
7,4,7,ジョイボヌール,牡3,56,吉田豊,1:39.6,1/2,**,,,,,11-10,37.3,25.1,6,476(0),,,,[東]高橋文雅,石瀬浩三,,202005030106
8,8,16,サウンドトラック,牡3,56,レーン,1:40.1,3,**,,,,,10-9,37.9,1.9,1,498(-6),,,,[東]尾関知人,グリーンファーム,,202005030106
9,4,8,カナライズ,牡3,56,丸山元気,1:40.7,3.1/2,**,,,,,7-7,38.6,74.0,9,470(+2),,,,[東]中舘英二,水上行雄,,202005030106
10,3,5,ブライトンビーチ,牡3,54,菅原明良,1:40.9,1.1/4,**,,,,,1-2,40.0,146.8,11,480(0),,,,[東]武市康男,坂巻勝彦,,202005030106
11,7,14,ヤマタケピースフル,セ3,56,岩部純二,1:41.0,1/2,**,,,,,16-16,37.6,443.4,16,440(-10),,,,[東]萱野浩二,山中和子,,202005030106
12,8,15,イントゥザスカイ,牡3,56,横山武史,1:41.3,2,**,,,,,13-13,38.4,36.2,8,506(-14),,,,[東]和田正一,山内晃,,202005030106
13,5,9,セレーネグランツ,牝3,54,ルメール,1:41.5,1.1/4,**,,,,,13-15,38.4,4.6,3,446(+4),,,,[東]加藤征弘,林正道,,202005030106
14,3,6,ヴァンダーファルケ,牡3,53,山田敬士,1:42.0,3,**,,,,,2-4,40.6,189.5,12,466(-12),,,,[東]大和田成,長浜牧場,,202005030106
15,1,1,オールドパル,牝3,54,三浦皇成,1:42.6,3.1/2,**,,,,,15-13,39.8,230.9,13,460(-6),,,,[東]萩原清,高橋大,,202005030106
16,2,4,ツウカイヴィータ,牝3,54,勝浦正樹,1:43.7,7,**,,,,,7-11,41.1,287.2,15,462(+16),,,,[東]高橋裕,木村直樹,,202005030106
