着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
7,7,13,ベストチャーム,牝4,55,中井裕二,1:25.2,クビ,**,,,,,4-4,37.3,4.6,2,426(+4),,,,[西]松下武士,中村智幸,,202008020808
8,3,6,トモジャバロンド,牡4,56,菊沢一樹,1:25.2,ハナ,**,,,,,2-2,37.6,123.3,14,490(+4),,,,[東]鈴木伸尋,吉冨学,,202008020808
8,6,12,タイキデセーオ,牡4,57,酒井学,1:25.2,同着,**,,,,,10-8,36.7,10.6,6,514(-2),,,,[西]西園正都,大樹ファーム,,202008020808
10,1,1,シンゼンマックス,牡4,57,坂井瑠星,1:25.3,1/2,**,,,,,1-1,37.8,7.2,3,478(-8),,,,[西]飯田祐史,原司郎,,202008020808
11,2,4,ノーブルレゼル,牡5,57,藤懸貴志,1:25.4,3/4,**,,,,,13-14,36.6,81.3,11,460(-3),,,,[西]庄野靖志,ＶｉｒｉｄｉａｎＫｅｉｂａＣｌｕｂ,,202008020808
12,2,3,ジャミールフエルテ,牡4,57,岩田康誠,1:25.5,3/4,**,,,,,16-14,36.4,3.2,1,478(+2),,,,[西]大久保龍,吉田勝己,,202008020808
13,8,16,グーテンモルゲン,牡4,54,亀田温心,1:25.6,1/2,**,,,,,7-7,37.3,108.9,13,504(-4),,,,[西]牧田和弥,薪浦亨,,202008020808
14,4,7,ロマンスマジック,牝6,55,荻野琢真,1:25.7,クビ,**,,,,,9-8,37.4,163.2,15,448(-12),,,,[東]奥平雅士,ミルファーム,,202008020808
15,4,8,ペプチドオリバー,牡4,57,松田大作,1:25.7,クビ,**,,,,,7-8,37.4,11.0,7,468(0),,,,[西]武英智,沼川一彦,,202008020808
16,3,5,ムーンロード,牝6,55,川須栄彦,1:26.8,7,**,,,,,13-16,38.0,236.0,16,406(0),,,,[東]畠山吉宏,吉田昭一,,202008020808
1,7,9,ペガーズ,牡6,57,川又賢治,1:52.2,,**,,,,,2-2,34.6,14.0,4,504(+2),,,,[西]中尾秀正,カナヤマホールディングス,"1,525.9",202008020809
2,2,2,パトリック,牡4,56,藤岡佑介,1:52.3,1/2,**,,,,,10-10,33.7,2.3,1,474(+6),,,,[西]岡田稲男,カナヤマホールディングス,607.4,202008020809
3,1,1,カイザーミノル,牡4,56,池添謙一,1:52.3,クビ,**,,,,,3-3,34.6,3.4,3,470(-2),,,,[西]北出成人,吉岡實,383.7,202008020809
4,7,8,ミトノマルーン,牡4,56,松田大作,1:52.5,1,**,,,,,1-1,35.0,38.4,7,480(-2),,,,[西]武英智,ロイヤルパーク,230.0,202008020809
5,8,11,プライドランド,牡4,56,荻野極,1:52.6,3/4,**,,,,,3-3,34.8,3.3,2,470(+4),,,,[西]高野友和,サンデーレーシング,150.0,202008020809
6,3,3,ルタンブル,牝4,54,岩田康誠,1:52.8,1.1/2,**,,,,,9-5,34.6,16.9,6,450(-4),,,,[西]寺島良,杉浦和也,,202008020809
7,6,6,メイショウロセツ,牡5,57,岡田祥嗣,1:52.9,3/4,**,,,,,6-5,34.9,16.8,5,508(-2),,,,[西]河内洋,松本好雄,,202008020809
8,5,5,スズカフューラー,牡6,57,太宰啓介,1:53.4,3,**,,,,,6-5,35.3,101.3,8,432(+8),,,,[西]西橋豊治,永井啓弍,,202008020809
9,8,10,スズカヴァンガード,セ9,57,菊沢一樹,1:53.8,2.1/2,**,,,,,6-9,35.6,207.0,10,490(+4),,,,[東]小島茂之,永井啓弍,,202008020809
10,4,4,ブルレジーナ,牝5,55,藤井勘一,1:53.9,クビ,**,,,,,5-8,35.9,144.5,9,450(+2),,,,[西]小崎憲,高田秀信,,202008020809
取,6,7,エイシンスレイマン,牡6,57,坂井瑠星,,,**,,,,,,,---,,計不,,,,[西]西園正都,栄進堂,,202008020809
1,6,8,テーオービクトリー,牝6,52,太宰啓介,1:35.8,,**,,,,,8-6,35.0,9.5,4,480(0),,,,[西]岡田稲男,小笹公也,"1,849.4",202008020810
2,4,4,ワンダープチュック,牡6,56,岩田康誠,1:36.2,2.1/2,**,,,,,10-10,35.3,4.4,3,512(0),,,,[西]河内洋,山本能成,738.4,202008020810
3,6,9,クリアザトラック,牡6,54,荻野極,1:36.4,1,**,,,,,1-1,36.4,17.8,7,468(+8),,,,[西]角居勝彦,金子真人ホールディングス,464.2,202008020810
4,8,12,カフジバンガード,牡5,54,国分恭介,1:36.5,3/4,**,,,,,4-3,36.0,28.8,10,486(+2),,,,[西]木原一良,加藤守,270.0,202008020810
5,7,11,ネリッサ,牝4,52,酒井学,1:36.5,クビ,**,,,,,10-10,35.5,35.7,11,430(-6),,,,[東]勢司和浩,木村廣太,182.0,202008020810
6,3,3,サトノケンシロウ,牡7,56,藤井勘一,1:36.6,クビ,**,,,,,13-13,35.4,20.7,9,478(+8),,,,[西]池江泰寿,サトミホースカンパニー,,202008020810
7,7,10,ミエノウインウイン,セ5,55,池添謙一,1:36.6,クビ,**,,,,,8-6,35.9,4.2,2,480(+4),,,,[西]高橋亮,里見美惠子,,202008020810
8,4,5,ソロフレーズ,牡5,54,亀田温心,1:36.9,1.1/2,**,,,,,12-10,36.0,51.6,12,486(-4),,,,[東]栗田徹,ゴドルフィン,,202008020810
9,5,7,ドゥーカ,牡7,54,国分優作,1:36.9,クビ,**,,,,,2-2,36.8,20.4,8,504(-6),,,,[西]野中賢二,カナヤマホールディングス,,202008020810
10,5,6,ニホンピロヘンソン,セ4,54,松田大作,1:37.0,クビ,**,,,,,4-3,36.5,108.8,13,472(+12),,,,[西]安達昭夫,小林百太郎,,202008020810
11,8,13,アドマイヤキズナ,牡7,55,四位洋文,1:37.0,クビ,**,,,,,6-6,36.4,14.3,6,474(+4),,,,[西]友道康夫,近藤旬子,,202008020810
12,2,2,フォックスクリーク,牡5,55,藤岡佑介,1:37.2,1.1/4,**,,,,,3-3,36.8,3.3,1,488(+8),,,,[西]中内田充,金子真人ホールディングス,,202008020810
13,1,1,キアロスクーロ,セ7,56,柴山雄一,1:38.1,5,**,,,,,6-6,37.4,14.0,5,504(-4),,,,[西]安達昭夫,水上行雄,,202008020810
1,5,9,スズカコーズライン,牡6,56,酒井学,1:09.8,,**,,,,,2-1,36.0,15.5,6,524(+6),,,,[西]木原一良,永井啓弍,"2,234.3",202008020811
2,3,6,ヒデノヴィーナス,牝4,53,川須栄彦,1:09.8,クビ,**,,,,,4-4,35.9,11.0,4,454(+2),,,,[西]梅田智之,大石秀夫,889.8,202008020811
3,3,5,テーオーヘリオス,牡8,57,荻野琢真,1:10.0,1.1/4,**,,,,,13-12,34.8,41.0,11,522(+2),,,,[西]梅田智之,小笹公也,554.9,202008020811
4,2,4,テーオージーニアス,牡5,56,岩田康誠,1:10.1,3/4,**,,,,,15-15,34.5,2.8,1,512(+4),,,,[西]梅田智之,小笹公也,330.0,202008020811
5,4,8,バイラ,牡5,54,国分恭介,1:10.1,クビ,**,,,,,10-10,35.1,13.0,5,512(+2),,,,[西]川村禎彦,杉澤光雄,220.0,202008020811
6,7,13,ハングリーベン,牡6,55,松田大作,1:10.2,クビ,**,,,,,5-4,36.1,50.0,12,442(-6),,,,[東]武井亮,石瀬浩三,,202008020811
7,6,11,ジャスティン,牡4,55,坂井瑠星,1:10.4,1.1/2,**,,,,,7-6,36.0,6.5,3,486(0),,,,[西]矢作芳人,小田吉男,,202008020811
8,1,2,ヨシオ,牡7,56,荻野極,1:10.5,クビ,**,,,,,10-11,35.6,33.3,7,492(+6),,,,[西]森秀行,岩見裕輔,,202008020811
9,4,7,ナムラミラクル,牡7,55,藤懸貴志,1:10.5,ハナ,**,,,,,13-14,35.2,129.7,16,488(-2),,,,[西]杉山晴紀,奈村信重,,202008020811
10,7,14,ダイメイフジ,牡6,56,高倉稜,1:10.7,1.1/4,**,,,,,8-9,36.0,38.0,8,530(+18),,,,[西]森田直行,宮本昇,,202008020811
11,8,16,ブルミラコロ,牡8,55,藤井勘一,1:10.7,クビ,**,,,,,6-6,36.3,88.6,13,516(+2),,,,[西]大久保龍,高田秀信,,202008020811
12,2,3,ニホンピロタイド,牡5,54,四位洋文,1:10.9,1.1/4,**,,,,,15-16,35.2,40.1,10,500(-8),,,,[西]大橋勇樹,小林百太郎,,202008020811
13,5,10,サイタスリーレッド,牡7,57,池添謙一,1:11.0,1/2,**,,,,,2-2,37.2,92.3,14,494(+12),,,,[西]池添兼雄,西村憲人,,202008020811
14,6,12,マジカルスペル,牡6,55,岡田祥嗣,1:11.8,5,**,,,,,10-12,36.8,39.4,9,546(+6),,,,[西]藤原英昭,吉田勝己,,202008020811
15,8,15,ウインオスカー,牡7,55,国分優作,1:12.2,2.1/2,**,,,,,8-8,37.5,105.6,15,516(+8),,,,[西]飯田雄三,ウイン,,202008020811
16,1,1,モンペルデュ,牝4,54,藤岡佑介,1:13.6,9,**,,,,,1-2,39.9,3.1,2,478(+6),,,,[西]松永幹夫,吉田和子,,202008020811
1,3,5,タガノプレトリア,牡5,54,亀田温心,1:23.6,,**,,,,,9-7,36.1,3.6,1,468(+4),,,,[西]宮徹,八木良司,"1,100.0",202008020812
2,5,9,ボンディマンシュ,セ4,57,坂井瑠星,1:23.7,1/2,**,,,,,4-6,36.6,4.2,3,484(-6),,,,[西]中内田充,シルクレーシング,440.0,202008020812
3,8,15,ケイアイターコイズ,牡4,57,藤懸貴志,1:23.8,クビ,**,,,,,2-2,36.9,3.9,2,522(-6),,,,[西]山内研二,亀田和弘,280.0,202008020812
4,8,16,グトルフォス,牡4,57,岩田康誠,1:23.8,アタマ,**,,,,,4-4,36.7,16.7,8,516(+6),,,,[西]浅見秀一,林正道,170.0,202008020812
5,7,13,ヨハン,牡4,57,松田大作,1:23.8,ハナ,**,,,,,8-7,36.5,32.3,9,434(+10),,,,[西]高橋康之,サイプレスホールディングス,110.0,202008020812
6,7,14,サンキュー,牡7,57,藤岡佑介,1:23.8,アタマ,**,,,,,14-13,35.9,14.2,6,522(+4),,,,[西]安達昭夫,市川義美ホールディングス,,202008020812
7,5,10,キタサンタイドー,牡5,57,国分恭介,1:23.9,クビ,**,,,,,13-11,36.2,13.4,5,510(-4),,,,[西]清水久詞,大野商事,,202008020812
8,2,4,メイショウドウドウ,牡5,57,太宰啓介,1:24.1,1.1/2,**,,,,,10-9,36.5,39.4,10,484(0),,,,[西]荒川義之,松本好雄,,202008020812
9,4,8,スズカモナミ,牝6,54,川又賢治,1:24.2,クビ,**,,,,,2-1,37.4,67.9,12,430(0),,,,[西]吉村圭司,永井啓弍,,202008020812
10,6,12,ジャスパーモア,牝5,52,服部寿希,1:24.2,ハナ,**,,,,,10-9,36.5,138.5,16,514(+4),,,,[西]森秀行,加藤和夫,,202008020812
11,3,6,ホイールバーニング,牡7,57,荻野極,1:24.6,2.1/2,**,,,,,14-15,36.6,83.9,14,532(+4),,,,[西]牧田和弥,市川義美ホールディングス,,202008020812
12,1,2,ミスティック,牝5,55,国分優作,1:24.8,1.1/4,**,,,,,4-4,37.8,82.3,13,456(-4),,,,[西]渡辺薫彦,カナヤマホールディングス,,202008020812
13,6,11,ライトオブピース,牡6,57,酒井学,1:24.8,ハナ,**,,,,,14-15,36.9,15.0,7,496(+14),,,,[西]佐々木晶,前田晋二,,202008020812
14,1,1,アルベニス,牡4,57,岩崎翼,1:24.8,ハナ,**,,,,,10-13,37.3,10.8,4,456(+12),,,,[西]橋田満,森田藤治,,202008020812
15,2,3,メイショウダブル,牡5,56,菊沢一樹,1:25.8,6,**,,,,,4-11,38.6,122.9,15,522(+4),,,,[西]本田優,松本好雄,,202008020812
16,4,7,カズマペッピーノ,牡6,57,池添謙一,1:26.9,7,**,,,,,1-2,40.2,58.7,11,508(-6),,,,[西]奥村豊,雅苑興業,,202008020812
1,2,3,ヴィネット,牝3,54,松若風馬,1:54.5,,**,,,,,1-1-1-1,37.9,110.4,10,472(-4),,,,[西]音無秀孝,水上ふじ子,510.0,202008030101
2,2,4,ウォーターラーテル,牝3,54,武豊,1:55.5,6,**,,,,,2-2-2-2,38.7,1.9,1,492(-8),,,,[西]河内洋,山岡正人,200.0,202008030101
3,7,13,ジョウショーリード,牝3,54,国分恭介,1:55.6,1/2,**,,,,,3-3-2-2,38.7,12.2,4,462(+4),,,,[西]服部利之,熊田義孝,130.0,202008030101
4,3,5,サンマルキャンディ,牝3,54,幸英明,1:55.9,1.3/4,**,,,,,7-9-10-6,38.1,38.9,9,488(0),,,,[西]大根田裕,相馬勇,77.0,202008030101
5,5,9,シンフェイス,牝3,54,北村友一,1:55.9,ハナ,**,,,,,4-6-10-11,38.0,23.1,5,450(-4),,,,[西]武幸四郎,ＳＴレーシング,51.0,202008030101
6,1,2,アルバボニート,牝3,54,松山弘平,1:56.1,1.1/4,**,,,,,4-4-6-8,38.6,2.9,2,472(-4),,,,[西]杉山晴紀,草間庸文,,202008030101
7,1,1,マジックアーツ,牝3,54,岩田康誠,1:56.2,1/2,**,,,,,7-6-5-4,39.0,8.6,3,434(-10),,,,[西]安田翔伍,下河辺隆行,,202008030101
8,6,11,ゼットピアレス,牝3,54,藤岡佑介,1:56.5,1.3/4,**,,,,,10-9-6-10,38.9,37.9,8,486(+4),,,,[西]宮徹,フォーレスト,,202008030101
9,4,8,トーホウビビアン,牝3,54,国分優作,1:56.9,2.1/2,**,,,,,13-12-4-4,39.9,194.2,12,454(+4),,,,[西]谷潔,東豊物産,,202008030101
10,5,10,アンジュブーケ,牝3,54,小崎綾也,1:57.0,3/4,**,,,,,13-12-12-13,39.1,592.1,16,462(-6),,,,[西]矢作芳人,北畑忍,,202008030101
11,7,14,ジューンチキータ,牝3,54,松田大作,1:57.1,1/2,**,,,,,4-4-6-7,39.7,145.4,11,448(+2),,,,[西]松下武士,吉川潤,,202008030101
12,6,12,パラパラ,牝3,54,岩崎翼,1:57.3,1.1/4,**,,,,,13-15-12-11,39.2,37.5,7,456(+2),,,,[西]新谷功一,門野重雄,,202008030101
13,4,7,カルトレガーメ,牝3,54,藤岡康太,1:57.6,2,**,,,,,10-9-9-8,40.0,28.0,6,482(0),,,,[西]武幸四郎,大迫基弘,,202008030101
14,3,6,カンゼオン,牝3,54,小牧太,1:57.8,1.1/4,**,,,,,10-12-12-13,39.6,230.8,13,422(-3),,,,[西]服部利之,阿部東亜子,,202008030101
15,8,16,ワンダービスケット,牝3,54,城戸義政,1:57.9,1/2,**,,,,,7-8-15-16,39.3,320.7,14,484(-6),,,,[西]奥村豊,山本能行,,202008030101
16,8,15,トーホウルナロッサ,牝3,54,川島信二,1:58.4,3,**,,,,,16-16-15-15,40.1,336.5,15,476(-8),,,,[西]谷潔,東豊物産,,202008030101
1,8,15,オウケンファイター,牡3,56,松田大作,1:26.2,,**,,,,,2-2,37.5,2.6,1,504(-2),,,,[西]牧浦充徳,福井明,510.0,202008030102
2,7,12,アヴェイル,牝3,54,岩田康誠,1:26.4,1.1/4,**,,,,,1-1,37.8,5.5,3,452(+2),,,,[西]友道康夫,佐々木主浩,200.0,202008030102
3,2,2,ライトマイファイア,牡3,55,岩田望来,1:26.4,アタマ,**,,,,,3-3,37.4,4.6,2,502(+4),,,,[西]五十嵐忠,三田昌宏,130.0,202008030102
4,4,6,ククルティハール,牝3,54,水口優也,1:26.9,3,**,,,,,10-9,37.4,89.8,11,446(-6),,,,[西]牧田和弥,京都ホースレーシング,77.0,202008030102
5,3,4,キーピリオッド,牡3,56,川須栄彦,1:27.5,3.1/2,**,,,,,6-6,38.3,118.2,13,492(-6),,,,[西]田所秀孝,北前孔一郎,51.0,202008030102
6,7,13,パサラン,牡3,56,松山弘平,1:27.8,2,**,,,,,3-3,38.9,8.5,5,442(-12),,,,[西]千田輝彦,薪浦州平,,202008030102
7,3,5,テーオープラトン,牡3,53,泉谷楓真,1:27.9,クビ,**,,,,,15-15,37.3,38.4,7,508(0),,,,[西]宮徹,小笹公也,,202008030102
8,5,9,メイショウサスライ,牡3,56,鮫島良太,1:28.2,1.3/4,**,,,,,13-12,38.3,166.1,15,484(+4),,,,[西]角田晃一,松本好雄,,202008030102
9,1,1,ヤマカツイーグル,牡3,56,長岡禎仁,1:28.3,1/2,**,,,,,6-7,39.2,110.2,12,460(-6),,,,[西]高橋康之,山田和夫,,202008030102
10,2,3,クロンペン,牝3,54,藤岡康太,1:28.4,1/2,**,,,,,3-3,39.6,10.8,6,482(0),,,,[西]奥村豊,下河辺牧場,,202008030102
11,8,14,シュガーミー,牝3,54,小崎綾也,1:28.5,3/4,**,,,,,6-7,39.3,152.8,14,420(-10),,,,[西]寺島良,トライスターレーシング,,202008030102
12,5,8,メイショウイコロ,牝3,54,国分優作,1:28.7,1,**,,,,,10-11,39.1,71.7,10,414(-8),,,,[西]石橋守,松本好雄,,202008030102
13,6,11,ミトノベルーガー,牡3,56,中井裕二,1:28.7,ハナ,**,,,,,12-14,38.7,71.2,9,422(-6),,,,[西]長谷川浩,ロイヤルパーク,,202008030102
14,6,10,スマートオーブ,牡3,56,太宰啓介,1:28.9,1.1/4,**,,,,,13-12,39.0,61.4,8,542(-12),,,,[西]西園正都,大川徹,,202008030102
15,4,7,ジャコウジ,牡3,56,国分恭介,1:29.0,1/2,**,,,,,9-9,39.5,6.1,4,514(+6),,,,[西]佐々木晶,晴間初栄,,202008030102
1,2,3,タガノキングロード,牡3,56,福永祐一,2:00.3,,**,,,,,2-2-2-1,38.8,1.8,1,478(+6),,,,[西]五十嵐忠,八木良司,510.0,202008030103
2,3,5,メイショウカズサ,牡3,56,川須栄彦,2:00.5,1.1/2,**,,,,,2-3-3-2,38.7,15.0,6,478(0),,,,[西]安達昭夫,松本好雄,200.0,202008030103
3,3,6,ペイダート,牡3,56,浜中俊,2:01.0,3,**,,,,,7-7-3-2,39.1,11.2,4,462(-8),,,,[西]石坂正,水上行雄,130.0,202008030103
4,6,12,コマノウインクル,牡3,56,加藤祥太,2:01.8,5,**,,,,,4-5-3-4,40.0,10.5,3,480(-6),,,,[西]庄野靖志,長谷川芳信,77.0,202008030103
5,5,10,マスカテル,牡3,56,武豊,2:01.8,クビ,**,,,,,13-13-6-6,39.3,22.3,8,488(+4),,,,[西]宮本博,シルクレーシング,51.0,202008030103
6,2,4,サトノスライヴ,牡3,53,泉谷楓真,2:01.9,クビ,**,,,,,9-9-10-8,38.9,12.7,5,500(-2),,,,[西]南井克巳,サトミホースカンパニー,,202008030103
7,8,15,マジックウォリアー,牡3,56,松若風馬,2:02.2,2,**,,,,,8-8-6-7,39.6,6.5,2,518(-4),,,,[西]杉山晴紀,吉田晴哉,,202008030103
8,7,14,キズナハイトーン,セ3,56,太宰啓介,2:02.5,1.3/4,**,,,,,15-16-13-10,39.1,149.5,15,464(0),,,,[西]松永昌博,吉岡泰治,,202008030103
9,5,9,シンゼンデレヤ,牡3,56,城戸義政,2:02.5,ハナ,**,,,,,11-12-11-12,39.2,74.3,12,514(-6),,,,[西]荒川義之,原司郎,,202008030103
10,4,7,セルリアンエース,牡3,56,国分恭介,2:03.0,3,**,,,,,15-14-15-12,39.4,330.6,16,448(-4),,,,[西]田所秀孝,イクタ,,202008030103
11,7,13,エールブラーヴ,牡3,55,岩田望来,2:03.4,2.1/2,**,,,,,14-14-11-9,40.3,26.1,9,458(0),,,,[西]橋口慎介,佐伯由加理,,202008030103
12,4,8,スマートキャンディ,牝3,54,幸英明,2:03.8,2.1/2,**,,,,,11-10-15-14,40.3,96.5,13,460(-10),,,,[西]音無秀孝,大川徹,,202008030103
13,1,2,ゼンダンイワミ,牡3,56,鮫島良太,2:05.1,8,**,,,,,4-4-8-10,42.2,99.6,14,490(0),,,,[西]飯田雄三,渡邊善男,,202008030103
14,1,1,キクノアオラ,牡3,56,藤岡康太,2:05.6,3,**,,,,,1-1-1-5,44.1,67.6,11,492(0),,,,[西]今野貞一,菊池五郎,,202008030103
15,6,11,グラフェン,牡3,56,松山弘平,2:06.1,3,**,,,,,9-10-14-16,42.5,19.6,7,500(-8),,,,[西]大久保龍,スリーエイチレーシング,,202008030103
16,8,16,ルヴァンギラ,牡3,56,岩田康誠,2:08.4,大,**,,,,,4-5-8-14,45.6,30.3,10,542(+8),,,,[西]松田国英,辻高史,,202008030103
1,5,9,ディキシークイーン,牝3,54,福永祐一,1:34.6,,**,,,,,4-4,35.1,5.9,3,478(0),,,,[西]昆貢,寺田千代乃,510.0,202008030104
2,8,17,パリスデージー,牝3,53,岩田望来,1:34.8,1.1/4,**,,,,,6-6,35.1,5.5,2,434(-4),,,,[西]高野友和,サンデーレーシング,200.0,202008030104
3,7,14,ラキ,牝3,54,武豊,1:34.8,アタマ,**,,,,,9-9,34.9,7.1,4,450(+2),,,,[西]小崎憲,ニッシンホールディングス,130.0,202008030104
4,3,5,レッドルピナス,牝3,54,川田将雅,1:34.8,アタマ,**,,,,,4-4,35.3,1.8,1,410(-6),,,,[西]中内田充,東京ホースレーシング,77.0,202008030104
5,7,15,メイショウアカイシ,牝3,54,長岡禎仁,1:35.0,1.1/2,**,,,,,6-6,35.3,24.7,5,436(+4),,,,[西]高橋亮,松本好隆,51.0,202008030104
6,8,16,スマートアリエル,牝3,54,藤岡康太,1:35.2,1.1/4,**,,,,,11-9,35.1,70.9,9,450(0),,,,[西]角居勝彦,大川徹,,202008030104
7,6,11,キュートルーラー,牝3,54,岩田康誠,1:35.3,1/2,**,,,,,9-9,35.3,255.6,15,422(+2),,,,[西]安田翔伍,ロードホースクラブ,,202008030104
8,2,4,テレーザ,牝3,54,国分恭介,1:35.3,クビ,**,,,,,6-6,35.6,337.4,17,456(-2),,,,[西]田所秀孝,門野文典,,202008030104
9,1,1,ヤマニンプティパ,牝3,54,竹之下智,1:35.4,1/2,**,,,,,11-12,35.2,230.3,14,428(-2),,,,[西]千田輝彦,土井肇,,202008030104
10,6,12,ダイシンユノ,牝3,54,小牧太,1:35.6,1.1/4,**,,,,,14-13,35.2,216.2,13,422(-8),,,,[西]森秀行,大八木信行,,202008030104
11,7,13,アトレッド,牝3,54,松若風馬,1:35.6,クビ,**,,,,,14-13,35.2,121.9,12,404(+8),,,,[西]杉山晴紀,京都ホースレーシング,,202008030104
12,2,3,クイーンカピオラニ,牝3,54,松山弘平,1:35.7,3/4,**,,,,,2-2,36.4,25.5,6,410(-10),,,,[西]庄野靖志,ＮＩＣＫＳ,,202008030104
13,5,10,ノヴァエラ,牝3,54,小崎綾也,1:36.5,5,**,,,,,16-15,35.9,88.5,11,414(0),,,,[西]新谷功一,ローレルレーシング,,202008030104
14,4,7,エコロブラッサム,牝3,51,泉谷楓真,1:36.7,1,**,,,,,18-17,35.8,29.3,8,460(0),,,,[西]荒川義之,原村正紀,,202008030104
15,3,6,ディキシーグロウ,牝3,54,浜中俊,1:37.1,2.1/2,**,,,,,17-17,36.3,302.8,16,412(-6),,,,[西]松永幹夫,窪田芳郎,,202008030104
16,4,8,ウェルビーイング,牝3,54,高倉稜,1:37.3,1.1/4,**,,,,,13-15,36.9,500.2,18,438(0),,,,[西]飯田雄三,ローレルレーシング,,202008030104
17,1,2,スマートクリオス,牝3,54,藤井勘一,1:37.7,2.1/2,**,,,,,1-1,38.5,73.5,10,468(0),,,,[西]寺島良,大川徹,,202008030104
18,8,18,ダンツシルビア,牝3,54,幸英明,1:38.5,5,**,,,,,2-2,39.2,28.1,7,454(-2),,,,[西]谷潔,山元哲二,,202008030104
1,5,7,リノキアナ,牝3,54,幸英明,2:00.5,,**,,,,,3-3-3-3,35.0,141.0,10,426(-6),,,,[西]谷潔,松岡雅昭,510.0,202008030105
2,7,10,サトノレガシー,牡3,56,川田将雅,2:00.6,1/2,**,,,,,3-3-3-3,35.1,1.6,1,474(-4),,,,[西]池江泰寿,サトミホースカンパニー,200.0,202008030105
3,4,5,ロルベーア,牡3,56,岩田康誠,2:00.8,1.1/4,**,,,,,5-5-5-5,35.0,7.7,3,454(0),,,,[西]浅見秀一,社台レースホース,130.0,202008030105
4,4,4,コスモジェミラ,牝3,54,国分優作,2:01.0,1.1/2,**,,,,,10-10-9-7,34.9,9.6,4,464(0),,,,[西]吉田直弘,ビッグレッドファーム,77.0,202008030105
5,1,1,ケイアイコブラ,牡3,56,松山弘平,2:01.1,1/2,**,,,,,7-7-7-7,35.1,5.1,2,464(-6),,,,[西]平田修,亀田和弘,51.0,202008030105
6,8,12,ショウナンラオウ,牡3,55,岩田望来,2:01.6,3,**,,,,,5-5-5-6,35.8,69.2,8,442(-12),,,,[西]高橋義忠,国本哲秀,,202008030105
7,2,2,ショウナンランチャ,牡3,56,松若風馬,2:01.7,1/2,**,,,,,8-7-7-9,35.6,63.3,7,444(0),,,,[西]梅田智之,国本哲秀,,202008030105
8,7,11,デジタルプレイヤー,牡3,56,藤岡佑介,2:01.8,1/2,**,,,,,2-2-2-1,36.6,153.3,11,450(0),,,,[西]武英智,寺田千代乃,,202008030105
9,5,6,セーチェーニ,牝3,54,国分恭介,2:01.9,3/4,**,,,,,9-9-10-10,35.5,10.2,5,448(-12),,,,[西]牧田和弥,永田和彦,,202008030105
10,6,8,タナノフローラ,牝3,51,泉谷楓真,2:02.1,1.1/4,**,,,,,1-1-1-2,36.9,130.4,9,448(0),,,,[西]清水久詞,田中俊彰,,202008030105
11,3,3,キッズヒヤミカチ,牡3,56,高倉稜,2:02.9,5,**,,,,,12-12-12-13,35.7,18.2,6,480(+2),,,,[西]宮本博,瀬谷隆雄,,202008030105
12,6,9,ゴールドクレスト,牡3,56,藤井勘一,2:03.3,2.1/2,**,,,,,12-12-12-12,36.2,217.8,12,478(-6),,,,[西]大久保龍,ゴドルフィン,,202008030105
13,8,13,ナンゴクエアーギル,牡3,56,中井裕二,2:03.5,1.1/2,**,,,,,11-11-11-11,36.5,683.4,13,444(-10),,,,[西]田所秀孝,渡義光,,202008030105
1,5,10,スリーグランド,牡3,56,太宰啓介,1:12.3,,**,,,,,11-12,35.5,111.8,15,464(0),,,,[西]高橋義忠,永井商事,730.0,202008030106
2,6,12,ハクアイブラック,牡3,56,幸英明,1:12.5,1.1/4,**,,,,,2-2,37.2,4.6,4,512(-4),,,,[西]松永昌博,Ｈ．Ｉコーポレーション,290.0,202008030106
3,4,8,シゲルオトメザ,牝3,54,岩田康誠,1:12.7,1.1/4,**,,,,,1-1,37.5,4.3,2,484(-6),,,,[西]橋田満,森中蕃,180.0,202008030106
4,3,5,アーマーバローズ,牡3,56,浜中俊,1:12.8,3/4,**,,,,,7-5,36.5,15.2,5,476(+2),,,,[西]上村洋行,猪熊広次,110.0,202008030106
5,1,2,ファイヤーテーラー,牝3,54,武豊,1:13.1,2,**,,,,,15-14,36.1,4.0,1,464(-8),,,,[西]河内洋,中西浩一,73.0,202008030106
6,2,4,オカリナ,牡3,53,泉谷楓真,1:13.3,1.1/4,**,,,,,7-5,37.1,62.5,12,528(+4),,,,[西]宮徹,八木秀之,,202008030106
7,4,7,スリーピート,牡3,56,藤岡佑介,1:13.7,2.1/2,**,,,,,3-3,38.1,4.5,3,496(0),,,,[西]湯窪幸雄,永井商事,,202008030106
8,8,16,ショウゲッコウ,牝3,54,国分恭介,1:13.7,ハナ,**,,,,,11-12,36.9,15.3,6,464(0),,,,[西]湯窪幸雄,ヒダカ・ブリーダーズ・ユニオン,,202008030106
